,left_id,right_id,score
2229,49971,23978,1.0
2230,50451,65184,1.0
2231,73649,74900,1.0
2232,73655,24946,1.0
2233,50750,52599,1.0
2234,50745,35398,1.0
2235,50745,35397,1.0
2236,50741,80111,1.0
2237,50695,8635,1.0
2238,73679,53458,1.0
2239,50654,43481,1.0
2240,50644,43245,1.0
2241,50612,17660,1.0
2242,50598,57786,1.0
2243,50583,87647,1.0
2244,50518,14788,1.0
2245,50518,14787,1.0
2246,73700,72232,1.0
2247,73708,76566,1.0
2248,73649,74556,1.0
2249,50785,7496,1.0
2250,73648,51819,1.0
2251,50896,43050,1.0
2252,73637,77053,1.0
2253,73639,16045,1.0
2254,50961,55271,1.0
2255,73639,16436,1.0
2256,50960,81674,1.0
2257,50942,50716,1.0
2258,50930,30697,1.0
2259,50893,29524,1.0
2260,50856,7984,1.0
2261,50893,28813,1.0
2262,50889,57410,1.0
2263,82048,91738,1.0
2264,50864,91738,1.0
2265,50857,81361,1.0
2266,50857,81358,1.0
2267,50856,7985,1.0
2268,50452,29715,1.0
2269,50447,19655,1.0
2270,74100,33625,1.0
2271,50438,51427,1.0
2272,73805,83276,1.0
2273,73842,24198,1.0
2274,50194,4910,1.0
2275,73847,29204,1.0
2276,50176,27678,1.0
2277,50132,5371,1.0
2278,73946,36464,1.0
2279,73957,15866,1.0
2280,50103,78120,1.0
2281,74002,54394,1.0
2282,74008,14082,1.0
2283,50060,73408,1.0
2284,74011,67459,1.0
2285,74067,29195,1.0
2286,50012,58101,1.0
2287,50012,58100,1.0
2288,49999,62449,1.0
2289,50212,38331,1.0
2290,50212,38418,1.0
2291,73789,10940,1.0
2292,50358,60208,1.0
2293,50438,51426,1.0
2294,50424,61799,1.0
2295,50413,74270,1.0
2296,50405,86066,1.0
2297,50405,86065,1.0
2298,50378,82776,1.0
2299,50378,82775,1.0
2300,50358,60207,1.0
2301,73722,84244,1.0
2302,73714,4864,1.0
2303,50337,62830,1.0
2304,50332,25915,1.0
2305,50329,77038,1.0
2306,50270,35584,1.0
2307,50267,30640,1.0
2308,73714,8069,1.0
2309,53349,44408,1.0
2310,53352,78623,1.0
2311,71070,6238,1.0
2312,56272,6665,1.0
2313,56263,40186,1.0
2314,56261,23702,1.0
2315,56242,23586,1.0
2316,56239,88176,1.0
2317,56239,88175,1.0
2318,56237,21113,1.0
2319,56237,21111,1.0
2320,71640,74789,1.0
2321,56195,45279,1.0
2322,56195,45278,1.0
2323,56168,19493,1.0
2324,56168,17177,1.0
2325,56156,29620,1.0
2326,56156,29619,1.0
2327,71640,74790,1.0
2328,56141,71733,1.0
2329,56141,71732,1.0
2330,56272,5940,1.0
2331,56272,14734,1.0
2332,72010,77289,1.0
2333,71580,34242,1.0
2334,56480,72721,1.0
2335,56457,73878,1.0
2336,56450,66637,1.0
2337,56442,48861,1.0
2338,56442,48860,1.0
2339,56436,67918,1.0
2340,56431,26522,1.0
2341,56423,58213,1.0
2342,56391,2576,1.0
2343,56378,55749,1.0
2344,56366,9798,1.0
2345,56342,24506,1.0
2346,56342,24319,1.0
2347,56324,57069,1.0
2348,56303,59269,1.0
2349,56303,57116,1.0
2350,56295,24364,1.0
2351,71698,49582,1.0
2352,71698,49583,1.0
2353,71750,61330,1.0
2354,71755,1803,1.0
2355,55842,24306,1.0
2356,71905,75442,1.0
2357,55822,81118,1.0
2358,55812,36423,1.0
2359,55812,36395,1.0
2360,55807,12253,1.0
2361,55802,20570,1.0
2362,55800,20642,1.0
2363,55769,11389,1.0
2364,55769,11388,1.0
2365,55725,90603,1.0
2366,55702,81941,1.0
2367,55694,22108,1.0
2368,55694,22107,1.0
2369,71907,82093,1.0
2370,71907,83419,1.0
2371,55644,9433,1.0
2372,71905,73543,1.0
2373,71870,64382,1.0
2374,55858,57648,1.0
2375,71829,69632,1.0
2376,56085,91611,1.0
2377,56066,76745,1.0
2378,71796,90201,1.0
2379,71802,2627,1.0
2380,56017,54159,1.0
2381,56013,78645,1.0
2382,71829,68656,1.0
2383,55923,73005,1.0
2384,55871,5271,1.0
2385,55923,72239,1.0
2386,55916,77309,1.0
2387,55890,41352,1.0
2388,55890,41058,1.0
2389,71849,76891,1.0
2390,71870,64381,1.0
2391,55871,5272,1.0
2392,56480,72722,1.0
2393,56482,48732,1.0
2394,87112,57166,1.0
2395,71255,63149,1.0
2396,57620,33148,1.0
2397,57619,72764,1.0
2398,71093,88132,1.0
2399,57604,34898,1.0
2400,57576,46825,1.0
2401,57538,16737,1.0
2402,57538,14485,1.0
2403,57514,80040,1.0
2404,71139,73129,1.0
2405,57487,10279,1.0
2406,57487,10278,1.0
2407,57485,27255,1.0
2408,57485,26675,1.0
2409,71166,24654,1.0
2410,57462,44868,1.0
2411,57462,44867,1.0
2412,71245,71016,1.0
2413,57638,47336,1.0
2414,57638,48460,1.0
2415,57644,26087,1.0
2416,57788,70388,1.0
2417,57857,20183,1.0
2418,57826,36338,1.0
2419,71093,88074,1.0
2420,57809,85563,1.0
2421,57809,84079,1.0
2422,57807,2444,1.0
2423,57789,54072,1.0
2424,57773,85141,1.0
2425,57665,15175,1.0
2426,57749,90955,1.0
2427,57740,75617,1.0
2428,57701,55554,1.0
2429,57701,55268,1.0
2430,57698,37088,1.0
2431,57690,74992,1.0
2432,57683,21924,1.0
2433,57448,545,1.0
2434,71255,63152,1.0
2435,56534,10724,1.0
2436,71280,62722,1.0
2437,56857,17353,1.0
2438,56841,66410,1.0
2439,71405,82430,1.0
2440,56791,69948,1.0
2441,71478,29843,1.0
2442,56727,33181,1.0
2443,56722,62201,1.0
2444,71547,9017,1.0
2445,71547,9018,1.0
2446,71554,5651,1.0
2447,56634,78966,1.0
2448,56609,53335,1.0
2449,71567,77005,1.0
2450,56563,53953,1.0
2451,56558,79965,1.0
2452,56558,79964,1.0
2453,71580,34241,1.0
2454,56857,17354,1.0
2455,56886,71190,1.0
2456,56886,71191,1.0
2457,71287,60627,1.0
2458,57353,75014,1.0
2459,57338,25326,1.0
2460,57332,58665,1.0
2461,57309,73772,1.0
2462,57254,81525,1.0
2463,57231,82667,1.0
2464,71280,62724,1.0
2465,57186,19456,1.0
2466,56918,44098,1.0
2467,73595,81466,1.0
2468,57090,81466,1.0
2469,71301,77294,1.0
2470,57074,69296,1.0
2471,57037,67625,1.0
2472,56958,43732,1.0
2473,56918,44552,1.0
2474,55621,57814,1.0
2475,55570,41728,1.0
2476,72975,91562,1.0
2477,54143,54452,1.0
2478,54113,61045,1.0
2479,54113,60540,1.0
2480,54108,67563,1.0
2481,54108,66155,1.0
2482,72594,76529,1.0
2483,54044,74491,1.0
2484,54044,72947,1.0
2485,54040,68755,1.0
2486,54024,79950,1.0
2487,54024,79949,1.0
2488,72594,78886,1.0
2489,72601,22067,1.0
2490,53912,24275,1.0
2491,53907,84544,1.0
2492,53907,84543,1.0
2493,53898,44873,1.0
2494,53875,83478,1.0
2495,54137,81293,1.0
2496,54143,54918,1.0
2497,55570,41727,1.0
2498,54147,5426,1.0
2499,72488,17958,1.0
2500,72510,31449,1.0
2501,54367,81122,1.0
2502,54358,48134,1.0
2503,72520,90,1.0
2504,54348,80077,1.0
2505,54345,32493,1.0
2506,72522,23548,1.0
2507,54326,78452,1.0
2508,72540,55827,1.0
2509,54292,74349,1.0
2510,54253,76620,1.0
2511,54253,76615,1.0
2512,72558,6028,1.0
2513,54204,51821,1.0
2514,72569,12332,1.0
2515,54147,10395,1.0
2516,72655,76476,1.0
2517,72706,76210,1.0
2518,53860,4451,1.0
2519,53845,73060,1.0
2520,53572,4036,1.0
2521,53572,4035,1.0
2522,53558,63922,1.0
2523,53522,7898,1.0
2524,72880,32263,1.0
2525,53504,73173,1.0
2526,72909,2864,1.0
2527,72909,3666,1.0
2528,72917,30990,1.0
2529,53466,14101,1.0
2530,72917,31018,1.0
2531,53413,23555,1.0
2532,53413,22654,1.0
2533,72975,91490,1.0
2534,53403,60206,1.0
2535,53394,71000,1.0
2536,53394,70999,1.0
2537,53588,30540,1.0
2538,53598,1037,1.0
2539,53598,1038,1.0
2540,72798,27140,1.0
2541,53836,39456,1.0
2542,53836,37768,1.0
2543,53831,45768,1.0
2544,72774,59720,1.0
2545,53802,6209,1.0
2546,72784,80346,1.0
2547,53774,83410,1.0
2548,53740,23960,1.0
2549,72850,51410,1.0
2550,53729,20151,1.0
2551,72831,78903,1.0
2552,53653,67549,1.0
2553,53653,66033,1.0
2554,72831,78904,1.0
2555,72834,24560,1.0
2556,53634,79595,1.0
2557,72456,85668,1.0
2558,54394,64427,1.0
2559,54418,34796,1.0
2560,55010,86188,1.0
2561,72199,26649,1.0
2562,55306,79909,1.0
2563,55270,68904,1.0
2564,72258,67360,1.0
2565,55234,17008,1.0
2566,55234,17007,1.0
2567,55221,62191,1.0
2568,55221,62190,1.0
2569,55210,83055,1.0
2570,55185,29317,1.0
2571,55153,81732,1.0
2572,72258,67526,1.0
2573,55093,53661,1.0
2574,72271,38508,1.0
2575,55086,52792,1.0
2576,55030,10560,1.0
2577,55030,10055,1.0
2578,55348,74981,1.0
2579,55368,19522,1.0
2580,55368,21632,1.0
2581,55502,14200,1.0
2582,55544,66585,1.0
2583,55544,66584,1.0
2584,72028,62124,1.0
2585,72028,63503,1.0
2586,72033,79324,1.0
2587,55535,23853,1.0
2588,55535,23852,1.0
2589,55502,14199,1.0
2590,55381,4275,1.0
2591,72039,62574,1.0
2592,72052,35805,1.0
2593,72085,30883,1.0
2594,72086,51839,1.0
2595,72126,69281,1.0
2596,72186,50041,1.0
2597,55381,6645,1.0
2598,55022,42955,1.0
2599,54976,10768,1.0
2600,54434,12656,1.0
2601,72271,38952,1.0
2602,72330,90730,1.0
2603,72345,76179,1.0
2604,54597,65943,1.0
2605,54591,9699,1.0
2606,54591,9698,1.0
2607,54560,74277,1.0
2608,54529,57701,1.0
2609,72371,28973,1.0
2610,54520,70721,1.0
2611,54504,57462,1.0
2612,72421,55788,1.0
2613,54458,23588,1.0
2614,54458,21718,1.0
2615,54456,50547,1.0
2616,54449,3641,1.0
2617,54449,3640,1.0
2618,54445,67986,1.0
2619,72326,80263,1.0
2620,72320,79289,1.0
2621,54732,52957,1.0
2622,54868,80079,1.0
2623,54951,20939,1.0
2624,54951,20938,1.0
2625,54946,72456,1.0
2626,54927,49108,1.0
2627,72272,24826,1.0
2628,54875,69207,1.0
2629,54875,69206,1.0
2630,54822,476,1.0
2631,54732,55199,1.0
2632,72282,87340,1.0
2633,54797,64877,1.0
2634,54776,82668,1.0
2635,72312,2046,1.0
2636,54747,19136,1.0
2637,54747,19135,1.0
2638,72312,6243,1.0
2639,30839,71704,1.0
2640,33426,56795,1.0
2641,30809,86463,1.0
2642,89952,86527,1.0
2643,11812,21083,1.0
2644,89852,68330,1.0
2645,11806,48273,1.0
2646,11796,58426,1.0
2647,11796,58425,1.0
2648,11747,24530,1.0
2649,11747,23104,1.0
2650,11719,82484,1.0
2651,89884,21560,1.0
2652,11692,79566,1.0
2653,11688,66657,1.0
2654,89887,70699,1.0
2655,89887,78407,1.0
2656,89896,85609,1.0
2657,11651,56524,1.0
2658,11651,56523,1.0
2659,89938,14996,1.0
2660,11812,23057,1.0
2661,89845,34420,1.0
2662,89845,33465,1.0
2663,11961,71207,1.0
2664,12048,1645,1.0
2665,89768,5221,1.0
2666,12044,75292,1.0
2667,12023,22650,1.0
2668,12019,54216,1.0
2669,12019,54112,1.0
2670,11994,6036,1.0
2671,11955,27821,1.0
2672,89791,41971,1.0
2673,11916,81259,1.0
2674,11905,36292,1.0
2675,11874,15918,1.0
2676,11874,15917,1.0
2677,11870,71377,1.0
2678,11868,82949,1.0
2679,11868,82948,1.0
2680,11638,18451,1.0
2681,89982,62965,1.0
2682,89705,12993,1.0
2683,11606,75399,1.0
2684,11283,56204,1.0
2685,11279,66627,1.0
2686,11279,66626,1.0
2687,11276,61966,1.0
2688,11242,13393,1.0
2689,11241,72732,1.0
2690,11241,70232,1.0
2691,11228,56783,1.0
2692,11224,81279,1.0
2693,90010,82841,1.0
2694,11201,15359,1.0
2695,90038,28053,1.0
2696,11187,74717,1.0
2697,11168,15191,1.0
2698,90040,51379,1.0
2699,11132,68101,1.0
2700,11132,67206,1.0
2701,11292,82279,1.0
2702,11292,82280,1.0
2703,11386,61499,1.0
2704,11474,80531,1.0
2705,89982,64406,1.0
2706,89982,64407,1.0
2707,11519,69573,1.0
2708,11519,69572,1.0
2709,89982,64408,1.0
2710,11488,66112,1.0
2711,11474,80532,1.0
2712,34566,70836,1.0
2713,11389,28445,1.0
2714,11465,80020,1.0
2715,11443,76986,1.0
2716,11443,76985,1.0
2717,11434,72263,1.0
2718,11402,15459,1.0
2719,89999,74685,1.0
2720,89999,77278,1.0
2721,89716,9004,1.0
2722,89702,50729,1.0
2723,13254,56257,1.0
2724,12626,69794,1.0
2725,89437,53698,1.0
2726,12815,44734,1.0
2727,12809,62777,1.0
2728,12809,60580,1.0
2729,12801,87333,1.0
2730,12796,88837,1.0
2731,12755,66192,1.0
2732,89442,75929,1.0
2733,12717,58532,1.0
2734,12702,82271,1.0
2735,89462,15726,1.0
2736,89469,91658,1.0
2737,12685,17723,1.0
2738,12685,17722,1.0
2739,12680,43260,1.0
2740,12680,43259,1.0
2741,12651,36563,1.0
2742,89338,64868,1.0
2743,12871,82239,1.0
2744,12871,82240,1.0
2745,89051,37027,1.0
2746,13249,72531,1.0
2747,13249,71615,1.0
2748,13241,72151,1.0
2749,13206,10943,1.0
2750,89007,37111,1.0
2751,13152,2577,1.0
2752,13151,76151,1.0
2753,13131,71801,1.0
2754,89221,12677,1.0
2755,13131,71197,1.0
2756,89086,34337,1.0
2757,89086,34338,1.0
2758,89190,64639,1.0
2759,13059,15220,1.0
2760,13038,27075,1.0
2761,89215,5318,1.0
2762,12651,36562,1.0
2763,12624,68895,1.0
2764,89702,50722,1.0
2765,12582,11620,1.0
2766,12263,74486,1.0
2767,12253,26865,1.0
2768,12232,54805,1.0
2769,12227,71433,1.0
2770,12207,67434,1.0
2771,12178,10297,1.0
2772,12168,13982,1.0
2773,12143,64502,1.0
2774,12143,64501,1.0
2775,12127,19016,1.0
2776,12127,19015,1.0
2777,89597,91285,1.0
2778,12109,53786,1.0
2779,12101,18714,1.0
2780,89678,59036,1.0
2781,12072,53863,1.0
2782,89678,59037,1.0
2783,12315,81004,1.0
2784,12315,81005,1.0
2785,12332,44393,1.0
2786,12509,81100,1.0
2787,89488,1120,1.0
2788,89488,16409,1.0
2789,12567,6613,1.0
2790,12555,46365,1.0
2791,89512,73667,1.0
2792,89521,50951,1.0
2793,89531,54403,1.0
2794,12491,67449,1.0
2795,12338,68025,1.0
2796,12480,33913,1.0
2797,89558,14941,1.0
2798,12421,19976,1.0
2799,89569,48594,1.0
2800,89575,30610,1.0
2801,12354,15113,1.0
2802,12354,15112,1.0
2803,11129,22047,1.0
2804,11126,65110,1.0
2805,90051,34085,1.0
2806,9407,71362,1.0
2807,9706,3580,1.0
2808,90702,83356,1.0
2809,90702,84803,1.0
2810,9618,75481,1.0
2811,9571,75308,1.0
2812,9571,75304,1.0
2813,9569,81917,1.0
2814,9569,81849,1.0
2815,9566,2507,1.0
2816,9558,72429,1.0
2817,90728,68581,1.0
2818,9538,67785,1.0
2819,90728,68582,1.0
2820,90797,15007,1.0
2821,9488,32410,1.0
2822,9414,31216,1.0
2823,9412,43987,1.0
2824,9708,66838,1.0
2825,90656,66651,1.0
2826,9722,42143,1.0
2827,9878,89796,1.0
2828,9942,85626,1.0
2829,90597,73824,1.0
2830,90609,88265,1.0
2831,9886,75606,1.0
2832,9886,75605,1.0
2833,9885,42051,1.0
2834,9885,37964,1.0
2835,9871,72708,1.0
2836,9724,19929,1.0
2837,9864,7792,1.0
2838,90609,88266,1.0
2839,9846,29081,1.0
2840,90628,24701,1.0
2841,9775,90160,1.0
2842,9772,51576,1.0
2843,9757,78423,1.0
2844,9409,62942,1.0
2845,9407,67512,1.0
2846,90051,34086,1.0
2847,90912,86506,1.0
2848,9138,11211,1.0
2849,9138,11210,1.0
2850,9100,71173,1.0
2851,90950,81894,1.0
2852,90950,83222,1.0
2853,91002,82416,1.0
2854,9074,69610,1.0
2855,91032,78308,1.0
2856,91110,83752,1.0
2857,9011,3852,1.0
2858,8963,91601,1.0
2859,8956,67367,1.0
2860,8955,9424,1.0
2861,8954,46260,1.0
2862,8871,68510,1.0
2863,8871,68509,1.0
2864,91110,83753,1.0
2865,9142,83967,1.0
2866,9164,88784,1.0
2867,9195,54140,1.0
2868,9333,57823,1.0
2869,90918,77675,1.0
2870,9384,978,1.0
2871,9380,53952,1.0
2872,90929,61174,1.0
2873,9370,90839,1.0
2874,9369,89659,1.0
2875,9369,89658,1.0
2876,90934,47424,1.0
2877,9197,80636,1.0
2878,9327,63850,1.0
2879,9300,665,1.0
2880,9261,31233,1.0
2881,9243,15961,1.0
2882,9237,44846,1.0
2883,9233,40374,1.0
2884,9206,90276,1.0
2885,9952,960,1.0
2886,9957,73021,1.0
2887,9957,73022,1.0
2888,9962,37994,1.0
2889,10790,77549,1.0
2890,10787,48659,1.0
2891,10729,85288,1.0
2892,10723,57714,1.0
2893,10680,26310,1.0
2894,10680,26309,1.0
2895,10679,48160,1.0
2896,10667,14080,1.0
2897,10667,14079,1.0
2898,90231,70860,1.0
2899,90231,70863,1.0
2900,90246,82432,1.0
2901,90259,53781,1.0
2902,90271,70309,1.0
2903,90283,6453,1.0
2904,90283,9714,1.0
2905,10627,1036,1.0
2906,10826,77616,1.0
2907,10831,76806,1.0
2908,10868,80336,1.0
2909,74191,70901,1.0
2910,11094,70600,1.0
2911,11092,90462,1.0
2912,11092,89562,1.0
2913,11055,77505,1.0
2914,11021,15988,1.0
2915,11015,5061,1.0
2916,74191,71983,1.0
2917,90082,82122,1.0
2918,10881,78083,1.0
2919,90082,82124,1.0
2920,90215,81520,1.0
2921,10938,77150,1.0
2922,10938,77149,1.0
2923,10923,81248,1.0
2924,10920,69538,1.0
2925,10881,78084,1.0
2926,10627,1035,1.0
2927,10578,52366,1.0
2928,90296,81684,1.0
2929,10086,10164,1.0
2930,10202,60300,1.0
2931,10142,1468,1.0
2932,10142,1459,1.0
2933,10131,79654,1.0
2934,10120,53073,1.0
2935,10105,13544,1.0
2936,10105,11942,1.0
2937,90554,53294,1.0
2938,10241,78353,1.0
2939,10009,2747,1.0
2940,10008,69266,1.0
2941,10002,60390,1.0
2942,10002,60389,1.0
2943,10001,70766,1.0
2944,90554,56297,1.0
2945,9973,21159,1.0
2946,90483,74498,1.0
2947,90461,54734,1.0
2948,10521,13022,1.0
2949,10473,61716,1.0
2950,90296,81685,1.0
2951,10496,73774,1.0
2952,10484,86649,1.0
2953,10483,39471,1.0
2954,10480,32741,1.0
2955,10478,89673,1.0
2956,90380,24202,1.0
2957,10439,1654,1.0
2958,90460,25807,1.0
2959,90385,73218,1.0
2960,90386,25663,1.0
2961,10377,88348,1.0
2962,10316,34190,1.0
2963,10274,4322,1.0
2964,90409,80861,1.0
2965,90409,80862,1.0
2966,88972,88981,1.0
2967,88950,69098,1.0
2968,8771,1871,1.0
2969,16086,64458,1.0
2970,16337,88218,1.0
2971,16332,55139,1.0
2972,16332,55128,1.0
2973,16330,27711,1.0
2974,87735,27809,1.0
2975,16307,50110,1.0
2976,16299,236,1.0
2977,16292,47030,1.0
2978,16292,47029,1.0
2979,87789,62448,1.0
2980,87792,26498,1.0
2981,16202,57803,1.0
2982,16202,57802,1.0
2983,16183,82559,1.0
2984,16169,68145,1.0
2985,87830,84497,1.0
2986,16125,62974,1.0
2987,16345,11736,1.0
2988,87665,83855,1.0
2989,16374,22454,1.0
2990,16562,83233,1.0
2991,16686,38602,1.0
2992,87601,62751,1.0
2993,16662,80632,1.0
2994,16642,4923,1.0
2995,16639,23113,1.0
2996,16632,47784,1.0
2997,87601,62752,1.0
2998,87612,7724,1.0
2999,87660,40809,1.0
3000,16531,6089,1.0
3001,87623,77790,1.0
3002,16495,5234,1.0
3003,87638,26348,1.0
3004,87652,74235,1.0
3005,16439,62938,1.0
3006,16438,63331,1.0
3007,87830,85085,1.0
3008,16072,74300,1.0
3009,16716,31874,1.0
3010,16072,74298,1.0
3011,15749,79105,1.0
3012,15749,79104,1.0
3013,87931,57544,1.0
3014,87931,57545,1.0
3015,15702,37336,1.0
3016,15702,37335,1.0
3017,15694,8869,1.0
3018,15634,37090,1.0
3019,87957,75766,1.0
3020,15578,74776,1.0
3021,15550,4124,1.0
3022,15540,76001,1.0
3023,88035,52182,1.0
3024,15514,75723,1.0
3025,15514,75722,1.0
3026,15504,88398,1.0
3027,15455,38813,1.0
3028,87914,84621,1.0
3029,87914,83893,1.0
3030,15837,1257,1.0
3031,15932,14302,1.0
3032,16063,12184,1.0
3033,87832,84094,1.0
3034,87832,84758,1.0
3035,87843,61079,1.0
3036,16014,85653,1.0
3037,15985,30071,1.0
3038,15985,28877,1.0
3039,87880,51252,1.0
3040,15855,90306,1.0
3041,87905,75185,1.0
3042,15893,60862,1.0
3043,15893,60861,1.0
3044,15890,43451,1.0
3045,15886,23483,1.0
3046,15883,11,1.0
3047,15866,53443,1.0
3048,16708,73039,1.0
3049,16725,61561,1.0
3050,88922,91338,1.0
3051,17275,52613,1.0
3052,17560,10282,1.0
3053,17532,83025,1.0
3054,17532,82930,1.0
3055,87362,195,1.0
3056,17510,23305,1.0
3057,17503,90019,1.0
3058,17501,63071,1.0
3059,17480,75386,1.0
3060,17438,83541,1.0
3061,87382,68233,1.0
3062,17412,56916,1.0
3063,87399,9131,1.0
3064,17363,85521,1.0
3065,17363,85255,1.0
3066,17362,58583,1.0
3067,87436,22127,1.0
3068,87439,75677,1.0
3069,17560,10283,1.0
3070,87353,72003,1.0
3071,87340,70272,1.0
3072,17719,65821,1.0
3073,17766,52472,1.0
3074,87229,30585,1.0
3075,17763,87816,1.0
3076,17751,3412,1.0
3077,87239,78950,1.0
3078,87255,19559,1.0
3079,87294,8839,1.0
3080,17707,76852,1.0
3081,17607,21255,1.0
3082,17707,76549,1.0
3083,87298,78772,1.0
3084,87307,6710,1.0
3085,87307,7171,1.0
3086,17655,18193,1.0
3087,87340,70271,1.0
3088,17618,58971,1.0
3089,17279,89843,1.0
3090,17251,22964,1.0
3091,87596,65699,1.0
3092,17251,20933,1.0
3093,16922,23863,1.0
3094,16922,22322,1.0
3095,16900,20456,1.0
3096,87554,12774,1.0
3097,87558,47080,1.0
3098,87561,68541,1.0
3099,87563,83095,1.0
3100,16867,72891,1.0
3101,16863,13595,1.0
3102,87565,63744,1.0
3103,16850,6074,1.0
3104,16838,63228,1.0
3105,16838,63208,1.0
3106,87571,65668,1.0
3107,87574,28359,1.0
3108,16784,16853,1.0
3109,16776,993,1.0
3110,16979,71485,1.0
3111,87547,59745,1.0
3112,17031,22709,1.0
3113,17128,34745,1.0
3114,87439,75678,1.0
3115,87443,18351,1.0
3116,87450,59337,1.0
3117,17203,25259,1.0
3118,17200,61527,1.0
3119,17177,39194,1.0
3120,87491,7282,1.0
3121,17123,44865,1.0
3122,17043,44321,1.0
3123,17121,18686,1.0
3124,17103,73082,1.0
3125,87527,25729,1.0
3126,87547,59744,1.0
3127,17069,2621,1.0
3128,17069,2519,1.0
3129,17043,44322,1.0
3130,15425,57489,1.0
3131,15423,74394,1.0
3132,15408,64446,1.0
3133,88769,51007,1.0
3134,14059,25603,1.0
3135,14050,68501,1.0
3136,88574,42025,1.0
3137,88600,21964,1.0
3138,14042,75412,1.0
3139,14016,18139,1.0
3140,14016,18138,1.0
3141,88623,90573,1.0
3142,14013,3382,1.0
3143,13994,75527,1.0
3144,13994,75526,1.0
3145,13985,88461,1.0
3146,88636,74586,1.0
3147,88636,74587,1.0
3148,13950,28583,1.0
3149,13929,87292,1.0
3150,88729,85337,1.0
3151,88557,68505,1.0
3152,88557,57224,1.0
3153,14123,23597,1.0
3154,14289,5263,1.0
3155,88488,52227,1.0
3156,88488,52228,1.0
3157,88552,53201,1.0
3158,14332,6290,1.0
3159,14332,6289,1.0
3160,14319,64655,1.0
3161,14291,86246,1.0
3162,14251,50277,1.0
3163,14132,30465,1.0
3164,14232,25459,1.0
3165,14220,82723,1.0
3166,88552,53843,1.0
3167,14195,17866,1.0
3168,14186,29382,1.0
3169,14186,28926,1.0
3170,14162,33413,1.0
3171,88750,28109,1.0
3172,13879,6125,1.0
3173,15408,64445,1.0
3174,13873,56914,1.0
3175,88843,79468,1.0
3176,13566,61503,1.0
3177,13558,87545,1.0
3178,13558,87543,1.0
3179,13557,761,1.0
3180,13557,760,1.0
3181,13519,20371,1.0
3182,13519,2371,1.0
3183,13519,2370,1.0
3184,13473,38323,1.0
3185,13456,36428,1.0
3186,13372,36844,1.0
3187,13334,74849,1.0
3188,13334,74570,1.0
3189,88860,18269,1.0
3190,88860,19908,1.0
3191,88876,54260,1.0
3192,13676,53038,1.0
3193,13676,55681,1.0
3194,13682,71722,1.0
3195,13785,63115,1.0
3196,13861,85289,1.0
3197,13861,85066,1.0
3198,13832,58293,1.0
3199,13832,58058,1.0
3200,88770,57100,1.0
3201,88829,49993,1.0
3202,13813,32055,1.0
3203,13785,63114,1.0
3204,13682,74833,1.0
3205,13775,56819,1.0
3206,13764,83669,1.0
3207,88829,49994,1.0
3208,88834,84413,1.0
3209,88837,19310,1.0
3210,13695,83784,1.0
3211,13695,82433,1.0
3212,14373,18317,1.0
3213,14410,54696,1.0
3214,14413,78293,1.0
3215,14456,32545,1.0
3216,88106,32328,1.0
3217,15188,69036,1.0
3218,15188,69035,1.0
3219,15174,79720,1.0
3220,88106,32329,1.0
3221,88121,10044,1.0
3222,24414,68228,1.0
3223,24414,68227,1.0
3224,88121,10045,1.0
3225,88124,56132,1.0
3226,15103,34185,1.0
3227,88134,7022,1.0
3228,15064,9619,1.0
3229,88157,53907,1.0
3230,15061,5215,1.0
3231,88166,38047,1.0
3232,88234,4777,1.0
3233,15207,10059,1.0
3234,15232,84108,1.0
3235,15232,84109,1.0
3236,15346,76754,1.0
3237,88041,28576,1.0
3238,15392,76305,1.0
3239,88061,10585,1.0
3240,15371,23739,1.0
3241,15365,16393,1.0
3242,88086,55277,1.0
3243,88086,55278,1.0
3244,15343,54812,1.0
3245,88097,6183,1.0
3246,15343,53585,1.0
3247,15335,43335,1.0
3248,15335,41065,1.0
3249,30809,86462,1.0
3250,15302,80490,1.0
3251,15265,23005,1.0
3252,15265,22094,1.0
3253,88239,76679,1.0
3254,15000,459,1.0
3255,15000,458,1.0
3256,14516,75730,1.0
3257,14623,31289,1.0
3258,14608,73758,1.0
3259,14599,72342,1.0
3260,88435,76945,1.0
3261,88438,46710,1.0
3262,14560,86955,1.0
3263,14552,31013,1.0
3264,14516,75729,1.0
3265,14644,403,1.0
3266,14501,4680,1.0
3267,14501,1966,1.0
3268,14500,24023,1.0
3269,88447,186,1.0
3270,88481,10946,1.0
3271,14467,83771,1.0
3272,14467,83769,1.0
3273,14623,31290,1.0
3274,14712,58051,1.0
3275,88267,80003,1.0
3276,88356,29976,1.0
3277,14981,85855,1.0
3278,88284,27409,1.0
3279,88298,29566,1.0
3280,14930,28497,1.0
3281,14882,5076,1.0
3282,14882,5075,1.0
3283,14834,47434,1.0
3284,14782,52316,1.0
3285,14712,58052,1.0
3286,14753,16501,1.0
3287,14752,47313,1.0
3288,14752,47312,1.0
3289,88356,30551,1.0
3290,88362,89244,1.0
3291,88376,78770,1.0
3292,88435,76717,1.0
3293,8830,52921,1.0
3294,91120,49318,1.0
3295,87197,65925,1.0
3296,2843,88950,1.0
3297,2970,65351,1.0
3298,93386,47005,1.0
3299,2921,27304,1.0
3300,2921,27303,1.0
3301,2919,52963,1.0
3302,2907,82381,1.0
3303,93434,78559,1.0
3304,2897,74472,1.0
3305,2887,40775,1.0
